"","x"
"95859",137.25
"95860",133.111111111111
"95861",138.166666666667
"95862",124.333333333333
"95863",130.222222222222
"95864",111.2
"95865",120.888888888889
"95866",104.5
"95867",129.833333333333
"95868",99.5
"95869",137.333333333333
"95870",146.666666666667
"95871",144.5
"95872",145.666666666667
"95873",137.333333333333
"95874",141
"95875",134
"95876",141
"95877",131.333333333333
"95878",127.25
"95879",154
"95880",128
"95881",127
"95882",126.6
"95883",117.6
"95884",121.666666666667
"95885",102.5
"95886",92
"95887",82
"95888",75
"95889",72
"95890",70
"95891",NA
"95892",138.5
"95893",138
"95894",137.5
"95895",153.75
"95896",NA
"95897",158.333333333333
"95898",NA
"95899",155
"95900",NA
"95901",148.333333333333
"95902",125.75
"95903",134.666666666667
"95904",136.833333333333
"95905",121
"95906",128.5
"95907",102.5
"95908",120.5
"95909",90.3333333333333
"95910",127.5
"95911",144.777777777778
"95912",119.25
"95913",144.714285714286
"95914",125.833333333333
"95915",129.375
"95916",112.875
"95917",140
"95918",121.888888888889
"95919",118.333333333333
"95920",120.1
"95921",91
"95922",128
"95923",89
"95924",156.333333333333
"95925",158
"95926",155
"95927",154
"95928",NA
"95929",117
"95930",120
"95931",NA
"95932",NA
"95933",98.6666666666667
"95934",NA
"95935",85.6666666666667
"95936",NA
"95937",89.6666666666667
"95938",NA
"95939",NA
"95940",NA
"95941",NA
"95942",169.666666666667
"95943",172
"95944",140.6
"95945",168.666666666667
"95946",133
"95947",149.5
"95948",111.8
"95949",147
"95950",116.142857142857
"95951",140.2
"95952",113.181818181818
"95953",121.636363636364
"95954",121.5
"95955",121.142857142857
"95956",109.583333333333
"95957",110.166666666667
"95958",113.090909090909
"95959",96.5
"95960",111.6
"95961",98
"95962",122.833333333333
"95963",113.4
"95964",125.6
"95965",123.6
"95966",122.25
"95967",143
"95968",121.4
"95969",114.166666666667
"95970",108
"95971",114
"95972",117.5
"95973",NA
"95974",110.333333333333
"95975",103
"95976",105.833333333333
"95977",97
"95978",102.666666666667
"95979",92
"95980",104.333333333333
"95981",91.3333333333333
"95982",103.333333333333
"95983",85.1666666666667
"95984",86
"95985",97.6666666666667
"95986",84.5
"95987",108
"95988",97.5
"95989",102
"95990",89.5
"95991",98.4
"95992",88
"95993",90.4
"95994",83
"95995",84
"95996",NA
"95997",127.5
"95998",NA
"95999",121.666666666667
"96000",NA
"96001",113.5
"96002",106
"96003",104.5
"96004",99
"96005",146.4
"96006",135.5
"96007",127.4
"96008",NA
"96009",177.666666666667
"96010",NA
"96011",176
"96012",163
"96013",139.5
"96014",122
"96015",139.5
"96016",154.666666666667
"96017",124.166666666667
"96018",134.142857142857
"96019",98.3333333333333
"96020",148
"96021",98.3333333333333
"96022",145.5
"96023",118.333333333333
"96024",138.666666666667
"96025",86
"96026",81.6666666666667
"96027",NA
"96028",96
"96029",NA
"96030",NA
"96031",122
"96032",129
"96033",121.666666666667
"96034",126.666666666667
"96035",115.5
"96036",132
"96037",108
"96038",NA
"96039",106.666666666667
"96040",NA
"96041",122
"96042",132
"96043",115.8
"96044",117.5
"96045",115.6
"96046",92
"96047",108.2
"96048",115.5
"96049",103.2
"96050",111
"96051",99.8
"96052",78
"96053",141.538461538462
"96054",99
"96055",147.272727272727
"96056",144
"96057",143.285714285714
"96058",97
"96059",144.75
"96060",134.666666666667
"96061",137.166666666667
"96062",133.571428571429
"96063",132.428571428571
"96064",134.375
"96065",134.571428571429
"96066",142
"96067",133
"96068",131.666666666667
"96069",129.666666666667
"96070",150
"96071",116.5
"96072",144.5
"96073",117.666666666667
"96074",132.8
"96075",157.333333333333
"96076",152.666666666667
"96077",167.5
"96078",142
"96079",153.666666666667
"96080",133.666666666667
"96081",136.333333333333
"96082",130.5
"96083",126.333333333333
"96084",110
"96085",106.5
"96086",107.5
"96087",100
"96088",117.333333333333
"96089",99
"96090",121
"96091",151.666666666667
"96092",124.666666666667
"96093",136.666666666667
"96094",114.5
"96095",116.5
"96096",152.8
"96097",106
"96098",151.6
"96099",134.5
"96100",137.75
"96101",120
"96102",131.875
"96103",120
"96104",133.166666666667
"96105",136
"96106",136
"96107",135.8
"96108",180
"96109",132.8
"96110",180
"96111",129.6
"96112",178
"96113",174.5
"96114",170
"96115",168
"96116",160
"96117",132.888888888889
"96118",147.769230769231
"96119",124.2
"96120",149.6
"96121",148.333333333333
"96122",140
"96123",129.666666666667
"96124",106
"96125",115
"96126",NA
"96127",NA
"96128",NA
"96129",NA
"96130",NA
"96131",NA
"96132",NA
"96133",NA
"96134",122
"96135",133
"96136",136.25
"96137",129.5
"96138",138
"96139",NA
"96140",139
"96141",144.5
"96142",123
"96143",130.5
"96144",137
"96145",112.8
"96146",131.5
"96147",110
"96148",116
"96149",146
"96150",135.75
"96151",132.8
"96152",131.5
"96153",130.285714285714
"96154",129.5
"96155",125
"96156",129.5
"96157",110.6
"96158",156.333333333333
"96159",124.571428571429
"96160",171.666666666667
"96161",168.25
"96162",170.4
"96163",170.5
"96164",166.5
"96165",163
"96166",164.5
"96167",149.5
"96168",143.5
"96169",137
"96170",141.5
"96171",134.416666666667
"96172",148.166666666667
"96173",133
"96174",133.5
"96175",124
"96176",130.625
"96177",124
"96178",136.75
"96179",NA
"96180",122
"96181",74
"96182",119.6
"96183",72
"96184",112.833333333333
"96185",124
"96186",114.714285714286
"96187",117.5
"96188",110.6
"96189",117.75
"96190",123.571428571429
"96191",120.75
"96192",112
"96193",116
"96194",104.5
"96195",107.75
"96196",100
"96197",97.3333333333333
"96198",99
"96199",109.5
"96200",126.5
"96201",NA
"96202",118.333333333333
"96203",NA
"96204",138
"96205",NA
"96206",133.666666666667
"96207",NA
"96208",129
"96209",124
"96210",125
"96211",121
"96212",120
"96213",117
"96214",109.5
"96215",106.2
"96216",112
"96217",103.166666666667
"96218",119
"96219",96
"96220",119
"96221",119
"96222",88
"96223",116.125
"96224",100
"96225",91.3333333333333
"96226",136.875
"96227",101.25
"96228",184
"96229",111
"96230",180.2
"96231",207
"96232",209
"96233",207
"96234",133.75
"96235",190.5
"96236",156
"96237",176.333333333333
"96238",130
"96239",156.8
"96240",123.333333333333
"96241",148.833333333333
"96242",108.75
"96243",146.4
"96244",111.5
"96245",137.8
"96246",174
"96247",133.6
"96248",172
"96249",176
"96250",157
"96251",157.5
"96252",143
"96253",157
"96254",142
"96255",NA
"96256",NA
"96257",101
"96258",NA
"96259",NA
"96260",155
"96261",123.833333333333
"96262",141
"96263",133.6
"96264",110.25
"96265",151.25
"96266",118.8
"96267",145
"96268",129.375
"96269",141
"96270",118.857142857143
"96271",138.666666666667
"96272",126.615384615385
"96273",132
"96274",138.888888888889
"96275",123.428571428571
"96276",130.777777777778
"96277",126.8
"96278",127.8
"96279",131.7
"96280",124.8
"96281",128.363636363636
"96282",110.4
"96283",123.444444444444
"96284",119
"96285",118.285714285714
"96286",118
"96287",137.5
"96288",148.333333333333
"96289",144.166666666667
"96290",135.25
"96291",139.75
"96292",146.25
"96293",137.714285714286
"96294",143.333333333333
"96295",141
"96296",127
"96297",134.5
"96298",129
"96299",134.666666666667
"96300",133
"96301",114
"96302",109
"96303",108.666666666667
"96304",107
"96305",113
"96306",102.75
"96307",106.25
"96308",89.25
"96309",NA
"96310",79
"96311",121.25
"96312",NA
"96313",123.333333333333
"96314",NA
"96315",121
"96316",123
"96317",143.25
"96318",114
"96319",131.166666666667
"96320",119.25
"96321",124.5
"96322",117.857142857143
"96323",123.333333333333
"96324",112.285714285714
"96325",107.2
"96326",128.9
"96327",110.5
"96328",125.5
"96329",110.285714285714
"96330",133.142857142857
"96331",121
"96332",130.75
"96333",127.333333333333
"96334",131.875
"96335",113
"96336",117.166666666667
"96337",107.2
"96338",112.75
"96339",111
"96340",NA
"96341",98
"96342",NA
"96343",90
"96344",NA
"96345",83.6666666666667
"96346",76
"96347",NA
"96348",75
"96349",NA
"96350",183
"96351",NA
"96352",135
"96353",134
"96354",129.4
"96355",113.75
"96356",NA
"96357",103.666666666667
"96358",NA
"96359",NA
"96360",NA
"96361",108
"96362",118
"96363",104
"96364",112
"96365",99
"96366",109
"96367",106.5
"96368",138
"96369",108
"96370",129
"96371",101.8
"96372",119.4
"96373",117.714285714286
"96374",121.285714285714
"96375",117.428571428571
"96376",140.857142857143
"96377",152.333333333333
"96378",122.4
"96379",153.25
"96380",127.8
"96381",142.909090909091
"96382",128.166666666667
"96383",138.5
"96384",111.8
"96385",134.333333333333
"96386",128.75
"96387",125.25
"96388",135.75
"96389",123.2
"96390",122.454545454545
"96391",111
"96392",131.9
"96393",124.375
"96394",137.833333333333
"96395",123.142857142857
"96396",125.6
"96397",124.666666666667
"96398",133.666666666667
"96399",137.5
"96400",134.2
"96401",104.666666666667
"96402",126.666666666667
"96403",97.3333333333333
"96404",107.8
"96405",107.666666666667
"96406",93
"96407",97.5
"96408",93
"96409",99.5
"96410",115
"96411",100.6
"96412",110
"96413",91.6
"96414",106
"96415",88
"96416",111.75
"96417",111.333333333333
"96418",102
"96419",152.4
"96420",121.6
"96421",135.833333333333
"96422",89
"96423",110
"96424",84.5
"96425",102
"96426",82
"96427",109.666666666667
"96428",NA
"96429",97
"96430",NA
"96431",88.5
"96432",NA
"96433",84
"96434",NA
"96435",NA
"96436",NA
"96437",196
"96438",199.5
"96439",197.5
"96440",198
"96441",150.25
"96442",171.666666666667
"96443",152
"96444",150
"96445",152.6
"96446",136.8
"96447",157.2
"96448",131.2
"96449",148.5
"96450",125.333333333333
"96451",129
"96452",114.833333333333
"96453",137.333333333333
"96454",109.777777777778
"96455",119.25
"96456",114.222222222222
"96457",119.3
"96458",116.166666666667
"96459",121.8
"96460",118.666666666667
"96461",119.142857142857
"96462",142.5
"96463",113.333333333333
"96464",147.666666666667
"96465",126
"96466",144.25
"96467",116
"96468",108
"96469",141
"96470",135
"96471",126.5
"96472",154
"96473",122.857142857143
"96474",102.666666666667
"96475",138.333333333333
"96476",98.3333333333333
"96477",137
"96478",NA
"96479",130.666666666667
"96480",116
"96481",126.5
"96482",99.6
"96483",121
"96484",136.111111111111
"96485",137.666666666667
"96486",155.75
"96487",138
"96488",182
"96489",129.75
"96490",170.5
"96491",167
"96492",135.8
"96493",167
"96494",131.6
"96495",167.5
"96496",127.5
"96497",152.666666666667
"96498",130.428571428571
"96499",168
"96500",116
"96501",153.666666666667
"96502",112.75
"96503",152.333333333333
"96504",126.285714285714
"96505",145.5
"96506",148.75
"96507",164
"96508",142.2
"96509",164
"96510",167.5
"96511",164
"96512",148.333333333333
"96513",109
"96514",106.5
"96515",115
"96516",122.857142857143
"96517",141
"96518",119.4
"96519",113
"96520",116
"96521",98
"96522",96.5
"96523",141
"96524",130
"96525",129.5
"96526",124.571428571429
"96527",121.666666666667
"96528",125
"96529",107.333333333333
"96530",114
"96531",130
"96532",NA
"96533",NA
"96534",NA
"96535",122
"96536",116.5
"96537",NA
"96538",114
"96539",NA
"96540",106.5
"96541",101.5
"96542",125
"96543",97.5
"96544",111.4
"96545",85
"96546",87
"96547",75
"96548",84.5
"96549",78
"96550",146.625
"96551",108
"96552",151
"96553",102
"96554",162.25
"96555",117.333333333333
"96556",143.333333333333
"96557",130.5
"96558",172
"96559",170.666666666667
"96560",NA
"96561",164.6
"96562",149.5
"96563",142.111111111111
"96564",138.4
"96565",132.4
"96566",134.571428571429
"96567",140.875
"96568",132.571428571429
"96569",137
"96570",128.2
"96571",142
"96572",127
"96573",132.75
"96574",110
"96575",131
"96576",116
"96577",113.333333333333
"96578",133.666666666667
"96579",133.333333333333
"96580",121.5
"96581",112.8
"96582",124
"96583",118.4
"96584",115
"96585",143
"96586",119
"96587",128
"96588",107.2
"96589",111.666666666667
"96590",100.5
"96591",100
"96592",98.4
"96593",89.5
"96594",94
"96595",91.3333333333333
"96596",122
"96597",120
"96598",119
"96599",113.833333333333
"96600",NA
"96601",123.333333333333
"96602",NA
"96603",158.666666666667
"96604",180.5
"96605",156.333333333333
"96606",161.5
"96607",138.8
"96608",136
"96609",136.75
"96610",128
"96611",112
"96612",131.076923076923
"96613",107.714285714286
"96614",132
"96615",116.8
"96616",124.333333333333
"96617",112.25
"96618",123.2
"96619",107.625
"96620",122
"96621",110.7
"96622",120
"96623",121.2
"96624",137.166666666667
"96625",124.5
"96626",156.666666666667
"96627",NA
"96628",132
"96629",125
"96630",139.5
"96631",124.5
"96632",123
"96633",111
"96634",117
"96635",117
"96636",NA
"96637",107.8
"96638",107
"96639",102.833333333333
"96640",NA
"96641",96.6666666666667
"96642",96
"96643",93.5
"96644",92.5
"96645",NA
"96646",NA
"96647",NA
"96648",NA
"96649",NA
"96650",176
"96651",140.25
"96652",137.333333333333
"96653",139.333333333333
"96654",132.666666666667
"96655",123
"96656",115.5
"96657",114.75
"96658",141
"96659",145
"96660",104
"96661",147.6
"96662",98
"96663",136.5
"96664",93.5
"96665",148.714285714286
"96666",98.3333333333333
"96667",141.333333333333
"96668",111.666666666667
"96669",141.75
"96670",158
"96671",149
"96672",133.75
"96673",136.5
"96674",123
"96675",134.75
"96676",161.75
"96677",158
"96678",155.333333333333
"96679",144
"96680",155.333333333333
"96681",NA
"96682",155.333333333333
"96683",NA
"96684",155.333333333333
"96685",155
"96686",155
"96687",NA
"96688",NA
"96689",NA
"96690",118
"96691",117
"96692",124.166666666667
"96693",116.4
"96694",122.666666666667
"96695",135.833333333333
"96696",NA
"96697",130.333333333333
"96698",137
"96699",121
"96700",112.5
"96701",129.666666666667
"96702",117.8
"96703",117.714285714286
"96704",107.333333333333
"96705",114.166666666667
"96706",93.375
"96707",103
"96708",91.2857142857143
"96709",125
"96710",117.285714285714
"96711",134.555555555556
"96712",114.2
"96713",129.285714285714
"96714",108.75
"96715",129
"96716",127.333333333333
"96717",122
"96718",125.6
"96719",111
"96720",141.75
"96721",109.5
"96722",141.285714285714
"96723",127.666666666667
"96724",125.1
"96725",110.166666666667
"96726",122.1
"96727",131.857142857143
"96728",86.6666666666667
"96729",131.5
"96730",114.333333333333
"96731",144.333333333333
"96732",169
"96733",171
"96734",169
"96735",171
"96736",169
"96737",152.75
"96738",157.5
"96739",160.75
"96740",142.666666666667
"96741",159.666666666667
"96742",133
"96743",156.5
"96744",131.5
"96745",119.875
"96746",140.25
"96747",117.5
"96748",138.5
"96749",101
"96750",107
"96751",93
"96752",99
"96753",91
"96754",NA
"96755",81.5
"96756",122.5
"96757",114
"96758",127.833333333333
"96759",121.333333333333
"96760",115.8
"96761",138.833333333333
"96762",108.75
"96763",136.333333333333
"96764",131.666666666667
"96765",146.666666666667
"96766",135.714285714286
"96767",107
"96768",144
"96769",94.6666666666667
"96770",127.8
"96771",119.25
"96772",128.857142857143
"96773",128.888888888889
"96774",128
"96775",145.166666666667
"96776",114.666666666667
"96777",171.333333333333
"96778",111.333333333333
"96779",162.25
"96780",126.666666666667
"96781",144.4
"96782",120.2
"96783",134
"96784",123.333333333333
"96785",137.8
"96786",165
"96787",133.4
"96788",121.5
"96789",136.5
"96790",96.5
"96791",136
"96792",101
"96793",99
"96794",96.3333333333333
"96795",NA
"96796",92.3333333333333
"96797",128.333333333333
"96798",73
"96799",117
"96800",NA
"96801",157
"96802",NA
"96803",148.666666666667
"96804",NA
"96805",NA
"96806",NA
"96807",NA
"96808",NA
"96809",103.666666666667
"96810",NA
"96811",108
"96812",121.75
"96813",104.5
"96814",113.5
"96815",137.2
"96816",134.5
"96817",127.6
"96818",NA
"96819",119.166666666667
"96820",138
"96821",144.375
"96822",129
"96823",140.75
"96824",194
"96825",198.5
"96826",160
"96827",147.75
"96828",163.75
"96829",169.666666666667
"96830",127
"96831",146
"96832",115.333333333333
"96833",141.833333333333
"96834",150.5
"96835",149.5
"96836",146.666666666667
"96837",136
"96838",159.333333333333
"96839",141.5
"96840",131.2
"96841",157
"96842",123
"96843",157
"96844",116.1
"96845",113.666666666667
"96846",131.4
"96847",136.25
"96848",129
"96849",132.25
"96850",150.666666666667
"96851",110.666666666667
"96852",134.833333333333
"96853",114.333333333333
"96854",132.285714285714
"96855",115
"96856",120.428571428571
"96857",114
"96858",112.375
"96859",119
"96860",103.375
"96861",119
"96862",110.428571428571
"96863",116
"96864",119.470588235294
"96865",116.333333333333
"96866",132.9
"96867",111
"96868",143.555555555556
"96869",119.5
"96870",133.333333333333
"96871",120
"96872",158.333333333333
"96873",122
"96874",150.666666666667
"96875",116
"96876",149.333333333333
"96877",128.8
"96878",129.5
"96879",111.333333333333
"96880",116.6
"96881",112.833333333333
"96882",119.4
"96883",128
"96884",123
"96885",139.25
"96886",127.25
"96887",112.5
"96888",124.555555555556
"96889",103.5
"96890",111.777777777778
"96891",94
"96892",98.5
"96893",92
"96894",NA
"96895",94
"96896",NA
"96897",NA
"96898",97
"96899",111
"96900",NA
"96901",103
"96902",NA
"96903",93.6666666666667
"96904",NA
"96905",127
"96906",129.5
"96907",120.5
"96908",126.333333333333
"96909",NA
"96910",141.666666666667
"96911",172.666666666667
"96912",128
"96913",173
"96914",120
"96915",173
"96916",NA
"96917",172
"96918",176
"96919",174
"96920",172
"96921",173.5
"96922",127
"96923",172
"96924",129.875
"96925",162
"96926",137.666666666667
"96927",159
"96928",146.8
"96929",139.333333333333
"96930",146
"96931",139
"96932",131.666666666667
"96933",160
"96934",124
"96935",143.5
"96936",139.571428571429
"96937",135
"96938",143.4
"96939",144.25
"96940",121.142857142857
"96941",128
"96942",117.666666666667
"96943",114.666666666667
"96944",118.571428571429
"96945",96.5
"96946",107.833333333333
"96947",101
"96948",106.5
"96949",105
"96950",117.875
"96951",89.8333333333333
"96952",131.25
"96953",90
"96954",116.4
"96955",125.666666666667
"96956",139
"96957",140.25
"96958",136
"96959",134.666666666667
"96960",132.833333333333
"96961",126
"96962",114.333333333333
"96963",NA
"96964",110.333333333333
"96965",NA
"96966",104.666666666667
"96967",100
"96968",99.5
"96969",99
"96970",94.5
"96971",91
"96972",127.666666666667
"96973",105.166666666667
"96974",145.25
"96975",109.2
"96976",138.428571428571
"96977",102
"96978",126.375
"96979",164.2
"96980",121.7
"96981",148.375
"96982",118.4
"96983",152.857142857143
"96984",114
"96985",148.857142857143
"96986",111.5
"96987",135.888888888889
"96988",133
"96989",131
"96990",135.8
"96991",129.142857142857
"96992",145.4
"96993",160.5
"96994",172
"96995",176
"96996",159.5
"96997",138
"96998",171
"96999",131.75
"97000",171.5
"97001",NA
"97002",140.8
"97003",NA
"97004",112.333333333333
"97005",113
"97006",109
"97007",112
"97008",106.333333333333
"97009",111.75
"97010",128
"97011",112
"97012",116.666666666667
"97013",NA
"97014",NA
"97015",NA
"97016",NA
"97017",NA
"97018",NA
"97019",NA
"97020",NA
"97021",NA
"97022",NA
"97023",167.333333333333
"97024",NA
"97025",153.25
"97026",119
"97027",137.285714285714
"97028",123.833333333333
"97029",127.5
"97030",124
"97031",126.5
"97032",135
"97033",139.4
"97034",132.75
"97035",131.75
"97036",137.571428571429
"97037",153.833333333333
"97038",135
"97039",141.444444444444
"97040",142.714285714286
"97041",129.625
"97042",130.5
"97043",127.5
"97044",142.666666666667
"97045",130.636363636364
"97046",100.5
"97047",136.2
"97048",134.333333333333
"97049",146.5
"97050",144
"97051",131.428571428571
"97052",143.111111111111
"97053",115.6
"97054",164.2
"97055",109.25
"97056",161.2
"97057",121
"97058",147.5
"97059",119.777777777778
"97060",139.5
"97061",121.7
"97062",110.714285714286
"97063",112.833333333333
"97064",119.75
"97065",94
"97066",111
"97067",107
"97068",107
"97069",102
"97070",140.75
"97071",139
"97072",138.5
"97073",NA
"97074",NA
"97075",NA
"97076",NA
"97077",NA
"97078",NA
"97079",111
"97080",115.5
"97081",133.8
"97082",100.75
"97083",132
"97084",85
"97085",121.285714285714
"97086",104.333333333333
"97087",111.166666666667
"97088",113.4
"97089",98.25
"97090",128.5
"97091",111
"97092",110.666666666667
"97093",128
"97094",142.8
"97095",135.833333333333
"97096",127.25
"97097",130.666666666667
"97098",134.333333333333
"97099",129
"97100",131
"97101",175.4
"97102",130.5
"97103",152.666666666667
"97104",114.5
"97105",123.857142857143
"97106",143
"97107",115
"97108",176
"97109",175.5
"97110",172
"97111",175.5
"97112",172
"97113",159.75
"97114",149.8
"97115",149.6
"97116",153.25
"97117",139.5
"97118",145.5
"97119",113.75
"97120",141.833333333333
"97121",156.333333333333
"97122",117
"97123",141.25
"97124",115.888888888889
"97125",138.285714285714
"97126",109.4
"97127",139.166666666667
"97128",NA
"97129",148
"97130",NA
"97131",125
"97132",NA
"97133",116
"97134",148
"97135",110
"97136",NA
"97137",103.333333333333
"97138",NA
"97139",98.6666666666667
"97140",92.5
"97141",93.25
"97142",107.4
"97143",98
"97144",128.777777777778
"97145",95
"97146",129.5
"97147",NA
"97148",139.571428571429
"97149",NA
"97150",146.5
"97151",116
"97152",142.6
"97153",117
"97154",150.142857142857
"97155",141
"97156",143.833333333333
"97157",132.3
"97158",153
"97159",125.7
"97160",132
"97161",123.272727272727
"97162",127.2
"97163",115.4
"97164",120.333333333333
"97165",118.125
"97166",121.5
"97167",116
"97168",116.5
"97169",108.6
"97170",104
"97171",100.75
"97172",99.3333333333333
"97173",92.3333333333333
"97174",97
"97175",91.3333333333333
"97176",92.6666666666667
"97177",82
"97178",96
"97179",121
"97180",91
"97181",126.666666666667
"97182",134
"97183",136.666666666667
"97184",NA
"97185",133.333333333333
"97186",126
"97187",123.5
"97188",125.666666666667
"97189",121.833333333333
"97190",117.25
"97191",119
"97192",115
"97193",114.2
"97194",105
"97195",110.666666666667
"97196",105.166666666667
"97197",129.333333333333
"97198",105.75
"97199",118.25
"97200",144.25
"97201",NA
"97202",160.333333333333
"97203",NA
"97204",159.333333333333
"97205",121.5
"97206",134.5
"97207",103.333333333333
"97208",132.5
"97209",99
"97210",145.5
"97211",124.166666666667
"97212",137.333333333333
"97213",110.285714285714
"97214",160
"97215",138.875
"97216",157
"97217",133.375
"97218",157
"97219",128.2
"97220",103.5
"97221",124.125
"97222",117
"97223",147
"97224",147
"97225",144
"97226",146
"97227",144
"97228",145
"97229",NA
"97230",97
"97231",115
"97232",117
"97233",NA
"97234",NA
"97235",NA
"97236",136.666666666667
"97237",NA
"97238",125.666666666667
"97239",NA
"97240",NA
"97241",NA
"97242",104
"97243",106
"97244",NA
"97245",102
"97246",NA
"97247",NA
"97248",NA
"97249",125
"97250",137.857142857143
"97251",117
"97252",133.285714285714
"97253",136.333333333333
"97254",155.5
"97255",126.111111111111
"97256",139.875
"97257",129.25
"97258",166
"97259",149.5
"97260",127
"97261",149.8
"97262",112.5
"97263",152.25
"97264",110.666666666667
"97265",165.333333333333
"97266",105.666666666667
"97267",164.666666666667
"97268",112.666666666667
"97269",166.5
"97270",116.5
"97271",136.4
"97272",143
"97273",114.75
"97274",133.333333333333
"97275",121.666666666667
"97276",134.090909090909
"97277",134.666666666667
"97278",133.4
"97279",140
"97280",126.111111111111
"97281",137.571428571429
"97282",125
"97283",132
"97284",122.166666666667
"97285",116.5
"97286",116.111111111111
"97287",111
"97288",109
"97289",107.5
"97290",106.875
"97291",102.666666666667
"97292",99.2857142857143
"97293",97
"97294",99
"97295",94.5
"97296",94
"97297",93.5
"97298",113.166666666667
"97299",135.4
"97300",120.571428571429
"97301",128.75
"97302",114.428571428571
"97303",134.571428571429
"97304",135.666666666667
"97305",122
"97306",131
"97307",124.75
"97308",138
"97309",110.6
"97310",145
"97311",106.166666666667
"97312",147
"97313",101.833333333333
"97314",125
"97315",98.75
"97316",120.8
"97317",132.6
"97318",91.5
"97319",125.8
"97320",102
"97321",121.666666666667
"97322",102
"97323",115
"97324",137
"97325",104.5
"97326",NA
"97327",84
"97328",NA
"97329",NA
"97330",NA
"97331",131
"97332",131
"97333",NA
"97334",130.25
"97335",136.5
"97336",128.166666666667
"97337",125.2
"97338",125
"97339",121.333333333333
"97340",122
"97341",113.428571428571
"97342",124.083333333333
"97343",107
"97344",124.555555555556
"97345",102.857142857143
"97346",122.714285714286
"97347",95.5
"97348",126.6
"97349",118
"97350",116.5
"97351",130.5
"97352",102
"97353",141.8
"97354",129
"97355",140.4
"97356",NA
"97357",151.333333333333
"97358",NA
"97359",150.25
"97360",147
"97361",137
"97362",128
"97363",129.5
"97364",120.8
"97365",126.5
"97366",122
"97367",118.333333333333
"97368",116.166666666667
"97369",107.6
"97370",117
"97371",107.285714285714
"97372",113
"97373",101.75
"97374",93
"97375",98.5
"97376",94
"97377",90.5
"97378",85
"97379",90
"97380",84.5
"97381",128.333333333333
"97382",79
"97383",129.75
"97384",NA
"97385",129.666666666667
"97386",114.4
"97387",136.5
"97388",122.25
"97389",127.25
"97390",120.833333333333
"97391",NA
"97392",99.3333333333333
"97393",NA
"97394",NA
"97395",112
"97396",119.5
"97397",NA
"97398",103.2
"97399",NA
"97400",NA
"97401",NA
"97402",NA
"97403",NA
"97404",115.5
"97405",107
"97406",107.666666666667
"97407",139.333333333333
"97408",NA
"97409",147.625
"97410",155
"97411",150.25
"97412",151.5
"97413",131.666666666667
"97414",130.6
"97415",121.4
"97416",117.6
"97417",114
"97418",107
"97419",129.777777777778
"97420",160
"97421",128.571428571429
"97422",156.333333333333
"97423",120.5
"97424",153.25
"97425",132
"97426",147
"97427",138.8
"97428",136.2
"97429",137.857142857143
"97430",132.6
"97431",135.833333333333
"97432",129.25
"97433",123.4
"97434",119
"97435",124
"97436",115.4
"97437",140
"97438",89.6666666666667
"97439",NA
"97440",87
"97441",80
"97442",89.5
"97443",152
"97444",171
"97445",138.75
"97446",162
"97447",139.166666666667
"97448",159.666666666667
"97449",130.333333333333
"97450",145.6
"97451",128.8
"97452",130.454545454545
"97453",137
"97454",126.181818181818
"97455",115
"97456",123.2
"97457",112.857142857143
"97458",138.625
"97459",108.666666666667
"97460",153.5
"97461",102.625
"97462",153.25
"97463",105.428571428571
"97464",143
"97465",97.8571428571429
"97466",105.285714285714
"97467",162
"97468",77
"97469",162
"97470",NA
"97471",162
"97472",127.25
"97473",151.375
"97474",128.6
"97475",142.142857142857
"97476",133.4
"97477",139
"97478",148.666666666667
"97479",131.666666666667
"97480",143.666666666667
"97481",128.333333333333
"97482",132.142857142857
"97483",133.4
"97484",124.25
"97485",133
"97486",119.5
"97487",111.4
"97488",101.5
"97489",112
"97490",96.8
"97491",100.5
"97492",96.25
"97493",99.5
"97494",93.6666666666667
"97495",NA
"97496",NA
"97497",NA
"97498",NA
"97499",NA
"97500",NA
"97501",126.666666666667
"97502",112
"97503",130.333333333333
"97504",138.666666666667
"97505",129.8
"97506",130.166666666667
"97507",128.333333333333
"97508",109
"97509",124.727272727273
"97510",100.25
"97511",120.272727272727
"97512",101.666666666667
"97513",98
"97514",108
"97515",74.5
"97516",102.5
"97517",71.5
"97518",107.25
"97519",131.5
"97520",130
"97521",134
"97522",161.833333333333
"97523",NA
"97524",156.666666666667
"97525",NA
"97526",NA
"97527",152
"97528",116.333333333333
"97529",130.75
"97530",120.5
"97531",NA
"97532",NA
"97533",NA
"97534",NA
"97535",NA
"97536",NA
"97537",139
"97538",83
"97539",122.6
"97540",123.666666666667
"97541",93
"97542",133.5
"97543",128.5
"97544",175
"97545",131.833333333333
"97546",149.4
"97547",138
"97548",155
"97549",137.777777777778
"97550",156
"97551",132.714285714286
"97552",174.333333333333
"97553",136.375
"97554",131.666666666667
"97555",139.166666666667
"97556",129.2
"97557",181
"97558",129.666666666667
"97559",152
"97560",143
"97561",145.875
"97562",160.333333333333
"97563",141.571428571429
"97564",169.75
"97565",123.8
"97566",140.777777777778
"97567",124
"97568",150.666666666667
"97569",126
"97570",141
"97571",105
"97572",144.5
"97573",93
"97574",101
"97575",88
"97576",96.6666666666667
"97577",98
"97578",95
"97579",99
"97580",NA
"97581",NA
"97582",164
"97583",144
"97584",123
"97585",138.5
"97586",147
"97587",137.5
"97588",141.75
"97589",127
"97590",167.5
